Sample	compound	formula	isotopeLabel	IonCount	sumIC	fraction.all	Animal	Tracer	Hours	Method	Tissue
exp027j2_free_plasma_M2_120	succinate	C4H6O4	C13-label-4	70945.37962224886	12786411.560000002	0.005548498051180267	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	threonine	C4H9NO3	C12 PARENT	2628494.2723362097	2708937.2861157	0.9703045861593805	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	threonine	C4H9NO3	C13-label-1	3323.7289865943017	2708937.2861157	0.0012269494032326387	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	threonine	C4H9NO3	C13-label-2	1192.631555201779	2708937.2861157	4.402580898843449e-4	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	threonine	C4H9NO3	C13-label-3	524.5260701835973	2708937.2861157	1.936279857315215e-4	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	threonine	C4H9NO3	C13-label-4	74958.11683666617	2708937.2861157	0.027670672636407677	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	threonine	C4H9NO3	C13N15-label-3-1	0	2708937.2861157	0	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	threonine	C4H9NO3	C13N15-label-4-1	0	2708937.2861157	0	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	threonine	C4H9NO3	N15-label-1	444.0103308445058	2708937.2861157	1.6390572536330837e-4	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	tryptophan	C11H12N2O2	C12 PARENT	774078.8073869316	774078.8073869316	1	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	tryptophan	C11H12N2O2	C13-label-1	0	774078.8073869316	0	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	urea	CH4N2O	C12 PARENT	29540429.378488675	29679253.211371597	0.9953225294486274	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	urea	CH4N2O	C13-label-1	100715.07829165347	29679253.211371597	0.0033934505553214027	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	urea	CH4N2O	C13N15-label-1-1	0	29679253.211371597	0	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	urea	CH4N2O	C13N15-label-1-2	0	29679253.211371597	0	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	urea	CH4N2O	N15-label-1	38108.75459126968	29679253.211371597	0.0012840199960512592	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	urea	CH4N2O	N15-label-2	0	29679253.211371597	0	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	valine	C5H11NO2	C12 PARENT	23209668.225285042	23800449.768891644	0.9751777151548294	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	valine	C5H11NO2	C13-label-1	10915.517857935218	23800449.768891644	4.586265370582339e-4	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	valine	C5H11NO2	C13-label-2	0	23800449.768891644	0	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	valine	C5H11NO2	C13-label-3	2020.5572798691542	23800449.768891644	8.489576035281996e-5	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	valine	C5H11NO2	C13-label-4	21794.43964204632	23800449.768891644	9.157154530135276e-4	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	valine	C5H11NO2	C13-label-5	548140.1008401186	23800449.768891644	0.023030661443909545	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	valine	C5H11NO2	C13N15-label-1-1	2630.158959977563	23800449.768891644	1.1050879229245952e-4	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	valine	C5H11NO2	C13N15-label-3-1	0	23800449.768891644	0	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	valine	C5H11NO2	C13N15-label-4-1	0	23800449.768891644	0	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	valine	C5H11NO2	C13N15-label-5-1	5280.769026655658	23800449.768891644	2.218768585439878e-4	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_120	valine	C5H11NO2	N15-label-1	0	23800449.768891644	0	exp027j2_M02	U13C-AA	2	free	plasma
exp027j2_free_plasma_M2_240	2-keto-isocaproate / 2-keto-methylvalerate	C6H10O3	C12 PARENT	8882100.990790797	9236035.641073184	0.9616789427805563	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	2-keto-isocaproate / 2-keto-methylvalerate	C6H10O3	C13-label-1	0	9236035.641073184	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	2-keto-isocaproate / 2-keto-methylvalerate	C6H10O3	C13-label-5	21926.29791298438	9236035.641073184	0.0023739945107484066	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	2-keto-isocaproate / 2-keto-methylvalerate	C6H10O3	C13-label-6	332008.3523694021	9236035.641073184	0.03594706270869526	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	2-keto-isovalerate	C5H8O3	C12 PARENT	3785884.1312186373	3948513.457128499	0.9588125182614594	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	2-keto-isovalerate	C5H8O3	C13-label-1	8407.388566383435	3948513.457128499	0.0021292541250442112	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	2-keto-isovalerate	C5H8O3	C13-label-4	5857.96232250888	3948513.457128499	0.0014835867690746077	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	2-keto-isovalerate	C5H8O3	C13-label-5	148363.9750209693	3948513.457128499	0.03757464084442171	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	3-hydroxybutyrate	C4H8O3	C12 PARENT	1481275.15453056	1542389.8649736813	0.9603766130529104	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	3-hydroxybutyrate	C4H8O3	C13-label-1	7440.907583270182	1542389.8649736813	0.004824271575071035	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	3-hydroxybutyrate	C4H8O3	C13-label-2	0	1542389.8649736813	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	3-hydroxybutyrate	C4H8O3	C13-label-3	4954.558428648773	1542389.8649736813	0.0032122607527204643	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	3-hydroxybutyrate	C4H8O3	C13-label-4	48719.24443120252	1542389.8649736813	0.03158685461929811	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	Ornithine	C5H12N2O2	C12 PARENT	53423.87375711734	53423.87375711734	1	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	Ornithine	C5H12N2O2	C13-label-1	0	53423.87375711734	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	Ornithine	C5H12N2O2	C13-label-5	0	53423.87375711734	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	Orotic acid	C5H4N2O4	C12 PARENT	76261.04	76261.04	1	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	a-ketoglutarate	C5H6O5	C12 PARENT	1070429.8052254962	1099593.4714411197	0.9734777743110808	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	a-ketoglutarate	C5H6O5	C13-label-1	12151.95432296626	1099593.4714411197	0.011051315453010094	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	a-ketoglutarate	C5H6O5	C13-label-2	3689.3724943216503	1099593.4714411197	0.003355214986395276	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	a-ketoglutarate	C5H6O5	C13-label-3	2128.0171892211733	1099593.4714411197	0.0019352763039163997	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	a-ketoglutarate	C5H6O5	C13-label-4	0	1099593.4714411197	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	a-ketoglutarate	C5H6O5	C13-label-5	11194.322209114416	1099593.4714411197	0.010180418945597425	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	alanine	C3H7NO2	C12 PARENT	1633040.3284990801	1685618.6970833887	0.9688076736006284	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	alanine	C3H7NO2	C13-label-1	4410.298433418764	1685618.6970833887	0.0026164270965016376	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	alanine	C3H7NO2	C13-label-2	1532.3596177524473	1685618.6970833887	9.090784412891693e-4	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	alanine	C3H7NO2	C13-label-3	46635.71053313725	1685618.6970833887	0.027666820861580746	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	alanine	C3H7NO2	C13N15-label-1-1	0	1685618.6970833887	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	alanine	C3H7NO2	C13N15-label-2-1	0	1685618.6970833887	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	alanine	C3H7NO2	C13N15-label-3-1	0	1685618.6970833887	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	alanine	C3H7NO2	N15-label-1	0	1685618.6970833887	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	C12 PARENT	2485013.1395137007	2500898.391133597	0.99364818191886	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	C13-label-1	0	2500898.391133597	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	C13-label-3	0	2500898.391133597	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	C13-label-4	0	2500898.391133597	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	C13-label-5	1178.0695448629815	2500898.391133597	4.710585400188893e-4	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	C13-label-6	14663.326186337097	2500898.391133597	0.00586322348733671	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	C13N15-label-1-1	0	2500898.391133597	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	C13N15-label-4-4	0	2500898.391133597	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	C13N15-label-5-3	0	2500898.391133597	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	C13N15-label-5-4	0	2500898.391133597	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	C13N15-label-6-1	43.855888696500706	2500898.391133597	1.753605378450497e-5	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	C13N15-label-6-2	0	2500898.391133597	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	C13N15-label-6-3	0	2500898.391133597	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	C13N15-label-6-4	0	2500898.391133597	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	arginine	C6H14N4O2	N15-label-1	0	2500898.391133597	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	aspartate	C4H7NO4	C12 PARENT	102475.2077294901	115795.9496315245	0.8849636628532994	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	aspartate	C4H7NO4	C13-label-1	0	115795.9496315245	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	aspartate	C4H7NO4	C13-label-2	2246.3744165607304	115795.9496315245	0.01939942134166991	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	aspartate	C4H7NO4	C13-label-3	0	115795.9496315245	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	aspartate	C4H7NO4	C13-label-4	10426.661331455216	115795.9496315245	0.09004340276697072	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	aspartate	C4H7NO4	C13N15-label-2-1	0	115795.9496315245	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	aspartate	C4H7NO4	C13N15-label-3-1	0	115795.9496315245	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	aspartate	C4H7NO4	C13N15-label-4-1	647.7061540184659	115795.9496315245	0.005593513038059952	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	aspartate	C4H7NO4	N15-label-1	0	115795.9496315245	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	citrate/isocitrate	C6H8O7	C12 PARENT	7876611.679508302	8028450.157611295	0.9810874483714589	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	citrate/isocitrate	C6H8O7	C13-label-1	114536.44607094422	8028450.157611295	0.014266320874192518	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	citrate/isocitrate	C6H8O7	C13-label-2	21907.030025343396	8028450.157611295	0.0027286748494757293	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	citrate/isocitrate	C6H8O7	C13-label-3	8422.959995659832	8028450.157611295	0.0010491389782963934	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	citrate/isocitrate	C6H8O7	C13-label-4	5227.792032811347	8028450.157611295	6.511583095343986e-4	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	citrate/isocitrate	C6H8O7	C13-label-5	1744.2499782332573	8028450.157611295	2.1725861704200005e-4	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatine	C4H9N3O2	C12 PARENT	51819673.21009754	52106443.071775004	0.994496460614622	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatine	C4H9N3O2	C13-label-1	184724.99682655442	52106443.071775004	0.0035451469326375144	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatine	C4H9N3O2	C13-label-2	96273.013713342	52106443.071775004	0.0018476220604950703	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatine	C4H9N3O2	C13-label-3	454.5835338039481	52106443.071775004	8.724132890394638e-6	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatine	C4H9N3O2	C13N15-label-1-1	0	52106443.071775004	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatine	C4H9N3O2	C13N15-label-1-2	0	52106443.071775004	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatine	C4H9N3O2	C13N15-label-2-1	5317.267603770935	52106443.071775004	1.0204625935503916e-4	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatine	C4H9N3O2	C13N15-label-3-1	0	52106443.071775004	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatine	C4H9N3O2	C13N15-label-3-3	0	52106443.071775004	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatine	C4H9N3O2	N15-label-1	0	52106443.071775004	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatine	C4H9N3O2	N15-label-2	0	52106443.071775004	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatinine	C4H7N3O	C12 PARENT	4778477.245481303	4778477.245481303	1	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatinine	C4H7N3O	C13-label-1	0	4778477.245481303	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatinine	C4H7N3O	C13-label-2	0	4778477.245481303	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatinine	C4H7N3O	C13N15-label-1-1	0	4778477.245481303	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	creatinine	C4H7N3O	N15-label-1	0	4778477.245481303	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glucose	C6H12O6	C12 PARENT	17865068.98791046	18038176.097064428	0.9904032919834872	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glucose	C6H12O6	C13-label-1	129639.4279879517	18038176.097064428	0.007186947687524211	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glucose	C6H12O6	C13-label-2	18053.955379002182	18038176.097064428	0.0010008747714764976	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glucose	C6H12O6	C13-label-3	25413.725787015115	18038176.097064428	0.001408885557512159	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glucose	C6H12O6	C13-label-4	0	18038176.097064428	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glutamine	C5H10N2O3	C12 PARENT	9198945.975202577	9369629.823099885	0.9817832880145911	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glutamine	C5H10N2O3	C13-label-1	103154.6934925035	9369629.823099885	0.011009473740166973	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glutamine	C5H10N2O3	C13-label-2	33942.27861077031	9369629.823099885	0.0036225848034133657	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glutamine	C5H10N2O3	C13-label-3	15599.101559394536	9369629.823099885	0.0016648578283142532	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glutamine	C5H10N2O3	C13-label-4	98.45351037050611	9369629.823099885	1.0507726797037257e-5	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glutamine	C5H10N2O3	C13-label-5	17889.320724268877	9369629.823099885	0.0019092878867172048	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glutamine	C5H10N2O3	C13N15-label-1-1	0	9369629.823099885	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glutamine	C5H10N2O3	C13N15-label-2-1	0	9369629.823099885	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glutamine	C5H10N2O3	C13N15-label-3-1	0	9369629.823099885	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glutamine	C5H10N2O3	C13N15-label-4-1	0	9369629.823099885	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glutamine	C5H10N2O3	C13N15-label-4-2	0	9369629.823099885	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glutamine	C5H10N2O3	N15-label-1	0	9369629.823099885	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glycine	C2H5NO2	C12 PARENT	95055.26775740573	97325.1523826369	0.9766773072565349	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glycine	C2H5NO2	C13-label-1	0	97325.1523826369	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glycine	C2H5NO2	C13-label-2	2269.8846252311605	97325.1523826369	0.023322692743465098	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glycine	C2H5NO2	C13N15-label-2-1	0	97325.1523826369	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	glycine	C2H5NO2	N15-label-1	0	97325.1523826369	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	histidine	C6H9N3O2	C12 PARENT	262878.3049472268	263487.00149134186	0.9976898422287633	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	histidine	C6H9N3O2	C13-label-1	0	263487.00149134186	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	histidine	C6H9N3O2	C13-label-2	0	263487.00149134186	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	histidine	C6H9N3O2	C13-label-6	608.696544115061	263487.00149134186	0.0023101577712366303	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	isoleucine	C6H13NO2	C12 PARENT	2284895.4085179865	2416119.8615452237	0.9456879374588176	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	isoleucine	C6H13NO2	C13-label-1	0	2416119.8615452237	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	isoleucine	C6H13NO2	C13-label-2	0	2416119.8615452237	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	isoleucine	C6H13NO2	C13-label-3	0	2416119.8615452237	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	isoleucine	C6H13NO2	C13-label-4	665.667271430673	2416119.8615452237	2.7551086435130214e-4	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	isoleucine	C6H13NO2	C13-label-5	7251.03567220831	2416119.8615452237	0.003001107597191361	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	isoleucine	C6H13NO2	C13-label-6	120190.60407548628	2416119.8615452237	0.04974529864533238	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	isoleucine	C6H13NO2	C13N15-label-3-1	0	2416119.8615452237	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	isoleucine	C6H13NO2	C13N15-label-4-1	0	2416119.8615452237	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	isoleucine	C6H13NO2	C13N15-label-5-1	0	2416119.8615452237	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	isoleucine	C6H13NO2	C13N15-label-6-1	3117.146008111856	2416119.8615452237	0.0012901454343073413	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	isoleucine	C6H13NO2	N15-label-1	0	2416119.8615452237	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	lactate	C3H6O3	C12 PARENT	138234341.57030156	138924761.31	0.9950302614653567	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	lactate	C3H6O3	C13-label-1	331223.6412789102	138924761.31	0.0023841944240581415	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	lactate	C3H6O3	C13-label-2	160582.66928806965	138924761.31	0.0011558966722263549	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	lactate	C3H6O3	C13-label-3	198613.42913147307	138924761.31	0.0014296474383589716	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	leucine	C6H13NO2	C12 PARENT	2889002.0058025806	3058573.3696408193	0.9445586738178682	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	leucine	C6H13NO2	C13-label-1	0	3058573.3696408193	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	leucine	C6H13NO2	C13-label-2	0	3058573.3696408193	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	leucine	C6H13NO2	C13-label-3	0	3058573.3696408193	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	leucine	C6H13NO2	C13-label-4	1122.5989282627622	3058573.3696408193	3.6703351288074336e-4	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	leucine	C6H13NO2	C13-label-5	0	3058573.3696408193	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	leucine	C6H13NO2	C13-label-6	168122.47136671876	3058573.3696408193	0.05496761105536666	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	leucine	C6H13NO2	C13N15-label-1-1	0	3058573.3696408193	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	leucine	C6H13NO2	C13N15-label-4-1	0	3058573.3696408193	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	leucine	C6H13NO2	C13N15-label-5-1	326.2935432572327	3058573.3696408193	1.0668161388443355e-4	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	leucine	C6H13NO2	C13N15-label-6-1	0	3058573.3696408193	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	leucine	C6H13NO2	N15-label-1	0	3058573.3696408193	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	lysine	C6H14N2O2	C12 PARENT	510182.9622354568	515254.13104364835	0.9901579269283686	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	lysine	C6H14N2O2	C13-label-1	0	515254.13104364835	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	lysine	C6H14N2O2	C13-label-2	0	515254.13104364835	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	lysine	C6H14N2O2	C13-label-4	0	515254.13104364835	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	lysine	C6H14N2O2	C13-label-5	0	515254.13104364835	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	lysine	C6H14N2O2	C13-label-6	4780.101902288033	515254.13104364835	0.009277173368034772	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	lysine	C6H14N2O2	C13N15-label-4-2	0	515254.13104364835	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	lysine	C6H14N2O2	C13N15-label-6-1	0	515254.13104364835	0	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	lysine	C6H14N2O2	C13N15-label-6-2	291.06690590351025	515254.13104364835	5.648997035966575e-4	exp027j2_M02	U13C-AA	4	free	plasma
exp027j2_free_plasma_M2_240	lysine	C6H14N2O2	N15-label-1	0	515254.13104364835	0	exp027j2_M02	U13C-AA	4	free	plasma
